image,cls,confidence,clip_score,truncated,y,margin,softmax_scaled
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.4615,0.1974,0.0,0,-0.0079845935,0.04601601
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.4395,0.2008,0.0,0,-0.025959685,0.025946533
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.4153,0.1608,0.0,0,-0.041406274,0.0042238473
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.4026,0.1879,1.0,0,-0.042615876,0.0039555607
openimages500_balanced/024f0e5cc2e7b405.jpg,spoon,0.3934,0.1791,0.0,0,-0.002019763,0.056026116
openimages500_balanced/024f0e5cc2e7b405.jpg,spoon,0.3909,0.2263,0.0,0,-0.0063830167,0.12147296
openimages500_balanced/024f0e5cc2e7b405.jpg,fork,0.3731,0.1924,0.0,0,-0.010258138,0.0868126
openimages500_balanced/024f0e5cc2e7b405.jpg,bowl,0.3702,0.2252,0.0,0,0.0020831972,0.13560589
openimages500_balanced/024f0e5cc2e7b405.jpg,vase,0.3284,0.235,0.0,0,0.0152866095,0.52463067
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.3154,0.1725,0.0,0,-0.03677766,0.0033495193
openimages500_balanced/024f0e5cc2e7b405.jpg,chair,0.3083,0.1948,0.0,0,-0.03038697,0.014166609
openimages500_balanced/024f0e5cc2e7b405.jpg,vase,0.3066,0.2161,0.0,0,-0.047587425,0.008164068
openimages500_balanced/0256e00527830a41.jpg,mug,0.3912,0.2229,0.0,0,-0.0065168887,0.17929277
openimages500_balanced/0256e00527830a41.jpg,mug,0.39,0.2234,0.0,0,-0.0032868683,0.23860188
openimages500_balanced/0256e00527830a41.jpg,mug,0.3868,0.2224,0.0,0,-0.0017261803,0.21496446
openimages500_balanced/036c89a81d6bd616.jpg,tv,0.4576,0.2346,0.0,0,0.011406735,0.2978037
openimages500_balanced/036c89a81d6bd616.jpg,chair,0.3501,0.2192,1.0,0,0.006460324,0.15102676
openimages500_balanced/03d9eaadefad5eaf.jpg,chair,0.33,0.2148,1.0,0,0.0004451871,0.0847727
openimages500_balanced/03646bb2f288eaae.jpg,dog,0.8696,0.2186,1.0,1,0.03308803,0.8706516
openimages500_balanced/03646bb2f288eaae.jpg,pillow,0.5473,0.1896,0.0,0,-0.033640563,0.009134794
openimages500_balanced/03646bb2f288eaae.jpg,bed,0.4859,0.1747,1.0,1,-0.054736674,0.0037831187
openimages500_balanced/03646bb2f288eaae.jpg,pillow,0.4654,0.233,1.0,0,0.004097238,0.1967315
openimages500_balanced/0fb3a760f909c8c9.jpg,bed,0.5173,0.2407,1.0,1,0.035641164,0.904914
openimages500_balanced/0fb3a760f909c8c9.jpg,bed,0.3224,0.2455,1.0,1,0.003924817,0.28687978
openimages500_balanced/1229d5e203956ac6.jpg,pillow,0.5824,0.26,1.0,0,0.005140573,0.50161624
openimages500_balanced/1229d5e203956ac6.jpg,chair,0.562,0.2727,0.0,0,0.009508193,0.633915
openimages500_balanced/1229d5e203956ac6.jpg,pillow,0.4547,0.1962,0.0,0,-0.07252258,0.00052180706
openimages500_balanced/1229d5e203956ac6.jpg,bed,0.4439,0.2712,0.0,1,0.051357448,0.98672765
openimages500_balanced/1229d5e203956ac6.jpg,bed,0.4258,0.2537,1.0,1,0.025094345,0.8234483
openimages500_balanced/1229d5e203956ac6.jpg,dining table,0.3959,0.1943,1.0,1,-0.008379728,0.045622133
openimages500_balanced/1229d5e203956ac6.jpg,chair,0.3752,0.2487,0.0,0,0.0030914694,0.3569507
openimages500_balanced/1229d5e203956ac6.jpg,bed,0.3518,0.2483,1.0,1,0.054996505,0.98750836
openimages500_balanced/1229d5e203956ac6.jpg,bed,0.3364,0.2456,1.0,1,0.054645553,0.980791
openimages500_balanced/1229d5e203956ac6.jpg,book,0.3247,0.2048,1.0,0,0.0034544915,0.11307606
openimages500_balanced/1229d5e203956ac6.jpg,bed,0.3109,0.2585,1.0,1,0.05575709,0.9867855
openimages500_balanced/15e9f230f8f0609f.jpg,bed,0.5457,0.2184,1.0,1,0.00986512,0.38924655
openimages500_balanced/15e9f230f8f0609f.jpg,pillow,0.3118,0.1971,0.0,0,0.0020141006,0.11726028
openimages500_balanced/208e95b8f33fecda.jpg,bed,0.6887,0.2462,1.0,1,0.04965593,0.9781069
openimages500_balanced/208e95b8f33fecda.jpg,pillow,0.6134,0.2458,0.0,0,0.009258524,0.51236707
openimages500_balanced/208e95b8f33fecda.jpg,pillow,0.5789,0.2708,0.0,0,0.01611361,0.7710738
openimages500_balanced/208e95b8f33fecda.jpg,ball,0.3826,0.2017,0.0,0,-0.047411233,0.005230653
openimages500_balanced/0f731adcd7458c2b.jpg,dog,0.8731,0.2081,0.0,1,0.044488415,0.94903976
openimages500_balanced/0f731adcd7458c2b.jpg,tv,0.8309,0.2469,1.0,1,0.040727988,0.9556695
openimages500_balanced/0f731adcd7458c2b.jpg,chair,0.5443,0.2266,0.0,1,-0.0020219088,0.1377451
openimages500_balanced/0f731adcd7458c2b.jpg,chair,0.434,0.2021,1.0,1,-0.012646884,0.019015208
openimages500_balanced/0f731adcd7458c2b.jpg,book,0.3314,0.1678,0.0,0,-0.053509414,0.0009325026
openimages500_balanced/1050b3c3f36090a3.jpg,couch,0.5711,0.1951,1.0,1,-0.0017133653,0.20112683
openimages500_balanced/115ca6aa3522da5a.jpg,chair,0.5792,0.2382,1.0,1,0.011195868,0.6410896
openimages500_balanced/115ca6aa3522da5a.jpg,pillow,0.5176,0.2898,0.0,0,0.050323457,0.9871366
openimages500_balanced/1250a079d3fbd919.jpg,couch,0.4444,0.1259,1.0,1,-0.036483914,0.0050209076
openimages500_balanced/15f0965b63397a40.jpg,pillow,0.5518,0.2527,0.0,0,0.024244994,0.77198017
openimages500_balanced/15f0965b63397a40.jpg,bed,0.5315,0.2625,0.0,0,-0.011582822,0.21326612
openimages500_balanced/15f0965b63397a40.jpg,pillow,0.512,0.2251,0.0,0,0.02539,0.75071144
openimages500_balanced/15f0965b63397a40.jpg,book,0.3146,0.1897,0.0,0,-0.042153433,0.006468274
openimages500_balanced/1ead457c867be1cd.jpg,tv,0.7725,0.2566,0.0,1,0.014991641,0.3204015
openimages500_balanced/1ead457c867be1cd.jpg,couch,0.6316,0.2598,1.0,1,0.043516263,0.96805465
openimages500_balanced/1ead457c867be1cd.jpg,dining table,0.6054,0.2437,0.0,1,0.032361656,0.95527107
openimages500_balanced/1ead457c867be1cd.jpg,microwave,0.5932,0.252,0.0,0,-0.0031033158,0.39351174
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.5686,0.2615,0.0,0,0.019541964,0.80206275
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.567,0.25,0.0,0,0.0170784,0.7208649
openimages500_balanced/1ead457c867be1cd.jpg,oven,0.5607,0.3042,0.0,0,0.023508012,0.9118033
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.5601,0.2311,0.0,0,0.011041731,0.4037434
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.5398,0.2186,0.0,0,-0.004456967,0.32005325
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.4284,0.2527,0.0,0,-0.005453229,0.2954412
openimages500_balanced/1ead457c867be1cd.jpg,chair,0.3651,0.2334,0.0,0,-0.026143014,0.06358019
openimages500_balanced/1ead457c867be1cd.jpg,remote,0.3586,0.1829,0.0,0,-0.039964646,0.008032575
openimages500_balanced/1ead457c867be1cd.jpg,sink,0.3284,0.1588,0.0,0,-0.039492607,0.0016490134
openimages500_balanced/1ead457c867be1cd.jpg,pillow,0.3266,0.2135,0.0,0,-0.004945025,0.067184456
openimages500_balanced/1ead457c867be1cd.jpg,pillow,0.302,0.248,0.0,0,0.00040775537,0.34176707
openimages500_balanced/248b5f914b325928.jpg,remote,0.4551,0.2249,0.0,0,-0.028135642,0.026967382
openimages500_balanced/248b5f914b325928.jpg,pillow,0.4453,0.1825,1.0,0,-0.03826873,0.0073790695
openimages500_balanced/248b5f914b325928.jpg,couch,0.3395,0.1816,1.0,1,-0.008906588,0.031135526
openimages500_balanced/248b5f914b325928.jpg,pillow,0.335,0.2334,0.0,0,0.006528616,0.18276338
openimages500_balanced/248b5f914b325928.jpg,tv,0.3322,0.1492,1.0,0,-0.02768819,0.01482798
openimages500_balanced/2a0905a2ff63f09e.jpg,chair,0.5314,0.2277,1.0,1,-0.012682319,0.0765655
openimages500_balanced/2a0905a2ff63f09e.jpg,chair,0.4695,0.2483,0.0,1,0.012913644,0.7514284
openimages500_balanced/2a0905a2ff63f09e.jpg,couch,0.4442,0.2622,1.0,1,-0.009523928,0.253179
openimages500_balanced/2a0905a2ff63f09e.jpg,plate,0.397,0.2239,0.0,0,0.0035333484,0.112607956
openimages500_balanced/2a0905a2ff63f09e.jpg,tv,0.3449,0.2329,1.0,0,0.020823017,0.6409613
openimages500_balanced/2b2c4fe6d63a13e4.jpg,couch,0.7506,0.2969,0.0,1,0.021341294,0.8731884
openimages500_balanced/2b2c4fe6d63a13e4.jpg,chair,0.7347,0.2793,0.0,1,0.062732816,0.990928
openimages500_balanced/2b2c4fe6d63a13e4.jpg,chair,0.7284,0.2783,0.0,1,0.014800966,0.7589138
openimages500_balanced/2b2c4fe6d63a13e4.jpg,potted plant,0.6674,0.2812,0.0,0,0.028101653,0.9255724
openimages500_balanced/2b2c4fe6d63a13e4.jpg,pillow,0.664,0.208,0.0,0,-0.008168504,0.04361175
openimages500_balanced/2b2c4fe6d63a13e4.jpg,pillow,0.6491,0.293,0.0,0,0.04583454,0.9800583
openimages500_balanced/2b2c4fe6d63a13e4.jpg,chair,0.599,0.2581,0.0,1,0.016689986,0.5973473
openimages500_balanced/2b2c4fe6d63a13e4.jpg,remote,0.5321,0.2517,0.0,0,0.01717119,0.6938144
openimages500_balanced/2b2c4fe6d63a13e4.jpg,remote,0.5189,0.2316,0.0,0,-0.0024762005,0.20276415
openimages500_balanced/2b2c4fe6d63a13e4.jpg,laptop,0.4875,0.2394,1.0,0,0.016966552,0.41833115
openimages500_balanced/2b2c4fe6d63a13e4.jpg,dining table,0.4428,0.2651,0.0,0,0.026664257,0.87694263
openimages500_balanced/2b2c4fe6d63a13e4.jpg,chair,0.4301,0.2729,1.0,1,0.0066382885,0.56967515
openimages500_balanced/2b2c4fe6d63a13e4.jpg,book,0.3481,0.2245,0.0,0,-0.0068712234,0.074168
openimages500_balanced/2b2c4fe6d63a13e4.jpg,chair,0.3338,0.2026,1.0,1,-0.011616528,0.028732706
openimages500_balanced/04311ae05c027377.jpg,book,0.4169,0.2201,1.0,1,0.026097015,0.8136794
openimages500_balanced/04311ae05c027377.jpg,book,0.4082,0.2448,0.0,1,0.045539573,0.9056906
openimages500_balanced/04311ae05c027377.jpg,book,0.4077,0.2153,0.0,1,0.007351786,0.31534758
openimages500_balanced/04311ae05c027377.jpg,book,0.3979,0.1864,0.0,1,-0.018809289,0.030934498
openimages500_balanced/04311ae05c027377.jpg,book,0.3844,0.2253,0.0,1,0.049548537,0.9407736
openimages500_balanced/04311ae05c027377.jpg,book,0.3834,0.1813,0.0,1,-0.04689552,0.002290416
openimages500_balanced/04311ae05c027377.jpg,toy,0.3802,0.1914,1.0,0,-0.020842403,0.079224065
openimages500_balanced/04311ae05c027377.jpg,book,0.3727,0.213,0.0,1,0.018413007,0.44861308
openimages500_balanced/04311ae05c027377.jpg,toy,0.3715,0.1858,0.0,0,-0.010824636,0.11646596
openimages500_balanced/04311ae05c027377.jpg,book,0.3702,0.2234,1.0,1,0.027323619,0.81425154
openimages500_balanced/04311ae05c027377.jpg,book,0.3683,0.2402,1.0,1,0.02951175,0.7789431
openimages500_balanced/04311ae05c027377.jpg,book,0.3668,0.1842,0.0,1,-0.05111617,0.00091683154
openimages500_balanced/04311ae05c027377.jpg,book,0.3585,0.2366,1.0,1,0.016292572,0.4688736
openimages500_balanced/04311ae05c027377.jpg,book,0.3584,0.2007,0.0,1,-0.015786067,0.055187196
openimages500_balanced/04311ae05c027377.jpg,book,0.3457,0.2312,0.0,1,0.03483951,0.83538526
openimages500_balanced/04311ae05c027377.jpg,book,0.3447,0.222,0.0,1,-0.008257672,0.11429788
openimages500_balanced/04311ae05c027377.jpg,book,0.3372,0.199,0.0,1,-0.006840214,0.08718075
openimages500_balanced/04311ae05c027377.jpg,book,0.3354,0.2302,0.0,1,0.045252383,0.89334166
openimages500_balanced/04311ae05c027377.jpg,toy,0.3337,0.1929,1.0,0,0.013158187,0.34379667
openimages500_balanced/04311ae05c027377.jpg,book,0.3295,0.197,0.0,1,0.020121261,0.4460382
openimages500_balanced/04311ae05c027377.jpg,book,0.3283,0.2272,1.0,1,0.040398106,0.8351425
openimages500_balanced/04311ae05c027377.jpg,book,0.3273,0.2343,0.0,1,0.056463987,0.9727428
openimages500_balanced/04311ae05c027377.jpg,book,0.3176,0.1963,0.0,1,0.020037115,0.42927456
openimages500_balanced/04311ae05c027377.jpg,book,0.3176,0.1919,0.0,1,-0.039506078,0.007526571
openimages500_balanced/04311ae05c027377.jpg,book,0.3174,0.192,0.0,1,-0.034493163,0.004548176
openimages500_balanced/04311ae05c027377.jpg,book,0.3116,0.1971,0.0,1,-0.008171782,0.07398198
openimages500_balanced/04311ae05c027377.jpg,book,0.3101,0.2151,0.0,1,0.047657967,0.95789015
openimages500_balanced/04311ae05c027377.jpg,book,0.31,0.2275,0.0,1,0.034694046,0.8435408
openimages500_balanced/04311ae05c027377.jpg,book,0.309,0.2206,0.0,1,0.05348608,0.95984745
openimages500_balanced/04311ae05c027377.jpg,book,0.3083,0.2074,0.0,1,0.031569988,0.752817
openimages500_balanced/04311ae05c027377.jpg,book,0.3017,0.2346,0.0,1,0.034716144,0.82264173
openimages500_balanced/0a3873442ad329c2.jpg,book,0.4484,0.2461,0.0,1,0.044341013,0.9154556
openimages500_balanced/0b19fbf13f8296d6.jpg,book,0.3501,0.1926,1.0,0,-0.011785492,0.03438683
openimages500_balanced/0b19fbf13f8296d6.jpg,book,0.3443,0.1675,1.0,0,-0.020246163,0.008383557
openimages500_balanced/0b19fbf13f8296d6.jpg,handbag,0.3287,0.2269,0.0,0,0.023192123,0.7278726
openimages500_balanced/0b19fbf13f8296d6.jpg,book,0.3016,0.2395,0.0,0,0.021761581,0.5833441
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3643,0.2241,1.0,1,0.04954888,0.96445006
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3553,0.2472,1.0,1,0.055598676,0.972736
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3506,0.2291,0.0,1,0.042350873,0.9554454
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3362,0.1803,0.0,1,-0.035382137,0.003123489
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3268,0.2234,1.0,1,0.05121234,0.96100867
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3178,0.1675,1.0,1,-0.020246163,0.008383558
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.312,0.1902,1.0,1,-0.029947042,0.0047942954
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3067,0.1879,1.0,1,-0.028262302,0.004185348
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3047,0.2228,1.0,1,0.051325962,0.9589864
openimages500_balanced/0dbd358b804cdc0d.jpg,book,0.3027,0.2161,0.0,1,0.020651892,0.55723566
openimages500_balanced/0e5613a5e521f5c5.jpg,plate,0.4215,0.2333,0.0,0,-0.0019590706,0.118709736
openimages500_balanced/0e5613a5e521f5c5.jpg,chair,0.4029,0.2502,1.0,0,0.010617718,0.42115048
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3748,0.2494,0.0,1,0.029519826,0.8583072
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3734,0.2159,0.0,1,0.0017088354,0.17484461
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3674,0.2401,0.0,1,0.041739196,0.89966774
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3585,0.2496,0.0,1,0.048153296,0.9404738
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3562,0.2432,0.0,1,0.04491639,0.9269096
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3558,0.2023,0.0,1,-0.005945295,0.06293823
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3521,0.2283,0.0,1,0.039977968,0.7712787
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3489,0.2362,0.0,1,0.035394803,0.918484
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3454,0.1959,0.0,1,-0.008028343,0.07984534
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3452,0.2312,0.0,1,0.04688409,0.9463517
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3446,0.2408,0.0,1,0.047218814,0.91809237
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3435,0.2258,0.0,1,0.043492123,0.9411915
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3421,0.223,0.0,1,0.03488417,0.8656223
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3413,0.1675,0.0,1,-0.020246103,0.008383563
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3408,0.2153,0.0,1,0.017641902,0.4665212
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.337,0.2385,0.0,1,0.03871782,0.87374765
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3369,0.2391,0.0,1,0.04747638,0.90340805
openimages500_balanced/0e5613a5e521f5c5.jpg,plate,0.3357,0.2084,0.0,0,0.0051620156,0.117277905
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3326,0.2239,0.0,1,0.039060593,0.90186083
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3322,0.2349,0.0,1,0.03426364,0.87026834
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3307,0.2295,0.0,1,0.04712504,0.9094852
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3184,0.2302,0.0,1,0.03360732,0.86716497
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3178,0.2473,0.0,1,0.04133524,0.89903665
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3169,0.2345,0.0,1,0.03241895,0.793352
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3163,0.2284,0.0,1,0.047237054,0.92815393
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3146,0.2429,0.0,1,0.04808703,0.9541335
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3116,0.2251,0.0,1,0.028479949,0.7514835
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.311,0.2239,0.0,1,0.046085298,0.92934006
openimages500_balanced/0e5613a5e521f5c5.jpg,book,0.3088,0.2487,0.0,1,0.03988889,0.8414541
openimages500_balanced/12435d88b4504d3f.jpg,book,0.5098,0.2413,1.0,0,0.03806834,0.85139287
openimages500_balanced/12435d88b4504d3f.jpg,book,0.4678,0.1932,1.0,0,-0.01643698,0.015056052
openimages500_balanced/12435d88b4504d3f.jpg,book,0.4548,0.1733,1.0,0,-0.03401956,0.00520145
openimages500_balanced/12435d88b4504d3f.jpg,book,0.4515,0.2291,1.0,0,0.01937607,0.43382102
openimages500_balanced/12435d88b4504d3f.jpg,book,0.4165,0.2397,1.0,0,0.037878945,0.865984
openimages500_balanced/12435d88b4504d3f.jpg,book,0.4046,0.1976,1.0,0,-0.038468122,0.0048052724
openimages500_balanced/12435d88b4504d3f.jpg,book,0.402,0.1904,1.0,0,-0.027350351,0.013632587
openimages500_balanced/12435d88b4504d3f.jpg,book,0.3905,0.2382,1.0,0,0.018533647,0.4696119
openimages500_balanced/12435d88b4504d3f.jpg,book,0.3474,0.2076,1.0,0,-0.027945891,0.023882478
openimages500_balanced/12435d88b4504d3f.jpg,book,0.3117,0.1678,1.0,0,-0.057115763,0.0013353605
openimages500_balanced/15e2134bf1363429.jpg,book,0.395,0.2239,1.0,1,0.008041635,0.13998942
openimages500_balanced/15e2134bf1363429.jpg,book,0.3868,0.2239,0.0,1,0.035954326,0.7780724
openimages500_balanced/15e2134bf1363429.jpg,book,0.371,0.2427,1.0,1,0.01811698,0.5518718
openimages500_balanced/15e2134bf1363429.jpg,book,0.3682,0.2157,0.0,1,0.011083007,0.1511697
openimages500_balanced/15e2134bf1363429.jpg,book,0.3672,0.2283,1.0,1,0.036388412,0.78694916
openimages500_balanced/15e2134bf1363429.jpg,book,0.358,0.2437,0.0,1,0.036204875,0.73597085
openimages500_balanced/15e2134bf1363429.jpg,book,0.3579,0.208,1.0,1,0.030612871,0.54183304
openimages500_balanced/15e2134bf1363429.jpg,book,0.3526,0.2012,1.0,1,-0.0019722134,0.06367133
openimages500_balanced/15e2134bf1363429.jpg,book,0.3479,0.1868,0.0,1,-0.042529285,0.0036171898
openimages500_balanced/15e2134bf1363429.jpg,book,0.3384,0.2162,0.0,1,-0.0064836293,0.073136196
openimages500_balanced/15e2134bf1363429.jpg,book,0.3304,0.188,1.0,1,0.013996333,0.15249698
openimages500_balanced/15e2134bf1363429.jpg,book,0.3259,0.2354,1.0,1,0.0346466,0.6432386
openimages500_balanced/15e2134bf1363429.jpg,book,0.3219,0.1818,0.0,1,-0.023410782,0.0061653005
openimages500_balanced/15e2134bf1363429.jpg,book,0.3206,0.2145,0.0,1,0.0030459762,0.116300605
openimages500_balanced/15e2134bf1363429.jpg,book,0.3182,0.1415,0.0,1,-0.046163976,0.0011297517
openimages500_balanced/15e2134bf1363429.jpg,book,0.3161,0.2272,1.0,1,0.022521913,0.3073123
openimages500_balanced/15e2134bf1363429.jpg,book,0.3108,0.1703,0.0,1,-0.03836377,0.0061016562
openimages500_balanced/15e2134bf1363429.jpg,book,0.3093,0.2406,0.0,1,0.016436398,0.35773715
openimages500_balanced/15e2134bf1363429.jpg,book,0.3084,0.2134,0.0,1,-0.013089582,0.028932445
openimages500_balanced/15e2134bf1363429.jpg,book,0.3028,0.2216,0.0,1,0.031315684,0.7260318
openimages500_balanced/15e2134bf1363429.jpg,book,0.3012,0.2443,0.0,1,0.03867595,0.7657366
openimages500_balanced/15e2134bf1363429.jpg,book,0.3005,0.2126,0.0,1,0.022248432,0.40718588
openimages500_balanced/19822f5f6db7de1f.jpg,book,0.3542,0.2163,1.0,0,0.02813892,0.5554237
openimages500_balanced/19822f5f6db7de1f.jpg,book,0.3537,0.2296,1.0,0,0.034265265,0.8069873
openimages500_balanced/19822f5f6db7de1f.jpg,book,0.301,0.2059,1.0,0,-0.02021727,0.013966249
openimages500_balanced/19822f5f6db7de1f.jpg,book,0.3002,0.2175,0.0,0,0.03772758,0.74925244
openimages500_balanced/19822f5f6db7de1f.jpg,book,0.3,0.2542,1.0,0,0.03528732,0.7946521
openimages500_balanced/19aa0e0ad2fa06b6.jpg,handbag,0.5639,0.1877,0.0,0,0.016482681,0.8157061
openimages500_balanced/19aa0e0ad2fa06b6.jpg,book,0.3847,0.1779,0.0,1,-0.052114934,0.0014722445
openimages500_balanced/19aa0e0ad2fa06b6.jpg,book,0.3267,0.2485,0.0,1,0.03066805,0.7400715
openimages500_balanced/19aa0e0ad2fa06b6.jpg,book,0.3194,0.1779,0.0,1,-0.06673062,0.0006201278
openimages500_balanced/19aa0e0ad2fa06b6.jpg,book,0.3093,0.2346,1.0,1,0.05320847,0.9595397
openimages500_balanced/19aa0e0ad2fa06b6.jpg,book,0.3053,0.1843,1.0,1,-0.017274007,0.008409655
openimages500_balanced/1a00561698778497.jpg,book,0.3054,0.1675,0.0,0,-0.020246163,0.008383558
openimages500_balanced/1a00561698778497.jpg,book,0.3015,0.1753,0.0,0,-0.04423201,0.0030706413
openimages500_balanced/00a36f96e31731c4.jpg,mouse,0.8569,0.2269,0.0,0,-0.016715392,0.07944407
openimages500_balanced/00a36f96e31731c4.jpg,laptop,0.7326,0.2788,0.0,0,0.038497955,0.97072744
openimages500_balanced/00a36f96e31731c4.jpg,bottle,0.6895,0.2455,0.0,1,0.033552542,0.79181725
openimages500_balanced/00a36f96e31731c4.jpg,laptop,0.6403,0.1936,0.0,0,-0.03068088,0.014323154
openimages500_balanced/00a36f96e31731c4.jpg,mug,0.6331,0.23,0.0,0,-0.022939503,0.046732254
openimages500_balanced/00a36f96e31731c4.jpg,keyboard,0.5981,0.2864,0.0,0,0.008139968,0.6847973
openimages500_balanced/00a36f96e31731c4.jpg,tv,0.4434,0.1819,0.0,0,-0.012411818,0.13405278
openimages500_balanced/02deba0102b5ce2a.jpg,bottle,0.619,0.2159,0.0,1,0.030531675,0.8266047
openimages500_balanced/02deba0102b5ce2a.jpg,keyboard,0.4832,0.2305,1.0,0,-0.0055030286,0.14099951
openimages500_balanced/02deba0102b5ce2a.jpg,bottle,0.3739,0.2308,1.0,1,0.006791085,0.23440546
openimages500_balanced/031244297d177089.jpg,bottle,0.7605,0.2252,1.0,1,0.047601253,0.9646753
openimages500_balanced/031244297d177089.jpg,bottle,0.7484,0.2015,1.0,1,0.04926932,0.9395433
openimages500_balanced/03abc39ad2c14097.jpg,bottle,0.7807,0.259,0.0,1,0.0008944571,0.4603944
openimages500_balanced/03abc39ad2c14097.jpg,bottle,0.7788,0.2365,0.0,1,0.0048239976,0.3585934
openimages500_balanced/049720d842de2d3e.jpg,bottle,0.6077,0.2693,1.0,1,0.036014408,0.89677614
openimages500_balanced/049720d842de2d3e.jpg,bottle,0.5821,0.2294,1.0,1,0.006841615,0.1776309
openimages500_balanced/049720d842de2d3e.jpg,dining table,0.4333,0.1556,1.0,0,-0.020993337,0.06695865
openimages500_balanced/049720d842de2d3e.jpg,bottle,0.3549,0.2015,1.0,1,-0.017333776,0.018224735
openimages500_balanced/04d9284ebdc41aeb.jpg,bottle,0.6756,0.2273,1.0,1,0.0467754,0.97019124
openimages500_balanced/04d9284ebdc41aeb.jpg,bottle,0.5378,0.2264,0.0,1,-0.0019684732,0.12194616
openimages500_balanced/04d9284ebdc41aeb.jpg,bird,0.4254,0.218,0.0,0,0.020359665,0.6027097
openimages500_balanced/04d9284ebdc41aeb.jpg,bottle,0.4119,0.2091,0.0,1,-0.02597569,0.031897318
openimages500_balanced/04d9284ebdc41aeb.jpg,bottle,0.3481,0.2124,0.0,1,0.0053317696,0.11012399
openimages500_balanced/04d9284ebdc41aeb.jpg,dining table,0.3067,0.1429,1.0,0,-0.061760068,0.0019844533
openimages500_balanced/06a4a9b49707a673.jpg,handbag,0.6181,0.2312,0.0,1,0.025396839,0.9096751
openimages500_balanced/06a4a9b49707a673.jpg,bottle,0.6022,0.2119,0.0,1,0.008429006,0.3106575
openimages500_balanced/06a4a9b49707a673.jpg,toy,0.4115,0.163,0.0,0,-0.054879934,0.0019447893
openimages500_balanced/06a4a9b49707a673.jpg,handbag,0.3413,0.2202,0.0,1,0.037822172,0.97366446
openimages500_balanced/06a4a9b49707a673.jpg,toy,0.3377,0.1632,0.0,0,-0.042185903,0.00723238
openimages500_balanced/06a4a9b49707a673.jpg,book,0.3339,0.1753,0.0,0,0.006008774,0.18717104
openimages500_balanced/06a4a9b49707a673.jpg,toy,0.3286,0.1478,0.0,0,-0.05754906,0.001332464
openimages500_balanced/07f328166c0ebbf7.jpg,bottle,0.6608,0.2429,0.0,0,0.042960063,0.9455983
openimages500_balanced/07f328166c0ebbf7.jpg,bottle,0.6506,0.2517,0.0,0,0.035878196,0.890188
openimages500_balanced/07f328166c0ebbf7.jpg,bottle,0.6485,0.2489,0.0,0,0.046467572,0.9482675
openimages500_balanced/07f328166c0ebbf7.jpg,bottle,0.6389,0.2399,0.0,0,0.051941946,0.94152695
openimages500_balanced/07f328166c0ebbf7.jpg,bottle,0.616,0.2404,1.0,0,0.04073897,0.8743046
