image,cls,confidence,clip_score,truncated,y,margin,softmax_scaled
coco500/000000012670.jpg,person,0.3095,0.1813,0.0,1,-0.0065517128,0.03067821
coco500/000000012670.jpg,person,0.3093,0.2141,1.0,1,-0.012862787,0.10615477
coco500/000000012670.jpg,person,0.3076,0.1846,0.0,1,0.003709823,0.2557836
coco500/000000012670.jpg,cell phone,0.3072,0.2094,0.0,1,-0.017221078,0.054484457
coco500/000000012670.jpg,person,0.3064,0.2107,0.0,1,0.011655733,0.2944724
coco500/000000012670.jpg,person,0.3049,0.2103,0.0,1,0.0051050335,0.15086903
coco500/000000012670.jpg,handbag,0.3025,0.1801,0.0,1,-0.03009826,0.009787763
coco500/000000012670.jpg,cell phone,0.3014,0.2238,0.0,1,0.014675334,0.5999405
coco500/000000012670.jpg,backpack,0.3005,0.1777,0.0,1,-0.019717649,0.009299507
coco500/000000012748.jpg,person,0.6809,0.1675,1.0,1,0.013000771,0.27675724
coco500/000000013004.jpg,banana,0.7246,0.2512,0.0,1,0.044173285,0.9460607
coco500/000000013004.jpg,dining table,0.5648,0.1793,1.0,1,-0.08344689,0.00022584591
coco500/000000013177.jpg,person,0.9199,0.1815,0.0,1,0.0129559785,0.37246117
coco500/000000013177.jpg,motorcycle,0.6548,0.2484,1.0,1,0.03594351,0.9501756
coco500/000000013177.jpg,bicycle,0.4507,0.1584,1.0,1,-0.040557966,0.0056700176
coco500/000000013177.jpg,motorcycle,0.3235,0.1791,1.0,1,-0.06737214,0.00080743263
coco500/000000013201.jpg,person,0.737,0.1785,0.0,1,0.009356707,0.3685863
coco500/000000013291.jpg,person,0.8351,0.1936,0.0,1,-0.021339104,0.0965723
coco500/000000013291.jpg,person,0.8182,0.1935,1.0,1,-0.022814557,0.046725027
coco500/000000013291.jpg,person,0.8115,0.1814,0.0,1,-0.013477147,0.13752687
coco500/000000013291.jpg,person,0.7226,0.1956,0.0,1,-0.01238656,0.19155212
coco500/000000013291.jpg,person,0.4045,0.2078,0.0,1,0.006210655,0.25401497
coco500/000000013348.jpg,person,0.6281,0.2209,0.0,1,-0.006329462,0.1205519
coco500/000000013348.jpg,person,0.6258,0.1881,0.0,1,-0.03144285,0.014898349
coco500/000000013348.jpg,person,0.5968,0.1853,0.0,1,-0.031107485,0.019586965
coco500/000000013348.jpg,truck,0.4151,0.2206,0.0,1,0.016866833,0.54536456
coco500/000000013348.jpg,car,0.3839,0.2172,0.0,0,-0.010311335,0.16328704
coco500/000000013348.jpg,person,0.357,0.1752,0.0,1,-0.007908821,0.0353554
coco500/000000013348.jpg,truck,0.3375,0.2305,0.0,1,0.022409037,0.7065191
coco500/000000013348.jpg,truck,0.3163,0.1564,0.0,1,-0.029892623,0.011207921
coco500/000000013546.jpg,person,0.8787,0.1691,0.0,1,0.007492915,0.15349598
coco500/000000013546.jpg,person,0.7712,0.2013,0.0,1,0.015923545,0.2342914
coco500/000000013546.jpg,bench,0.7687,0.1753,0.0,1,-0.035939783,0.0077151447
coco500/000000013546.jpg,bench,0.7145,0.2322,0.0,1,-0.00047561526,0.12507929
coco500/000000013546.jpg,bench,0.6754,0.1808,0.0,1,-0.008420885,0.03309237
coco500/000000013546.jpg,bench,0.6743,0.1914,0.0,1,-0.02951242,0.021137604
coco500/000000013546.jpg,car,0.5447,0.1434,0.0,0,-0.036842585,0.0040670997
coco500/000000013597.jpg,cake,0.795,0.2343,0.0,1,0.049055964,0.9704056
coco500/000000013659.jpg,person,0.9239,0.1941,0.0,1,0.008145332,0.30711335
coco500/000000013659.jpg,person,0.8716,0.2134,1.0,1,0.0024265647,0.14470176
coco500/000000013659.jpg,person,0.8423,0.2026,0.0,1,-0.023836076,0.05811149
coco500/000000013659.jpg,person,0.8383,0.2188,0.0,1,0.0081297755,0.3958503
coco500/000000013659.jpg,chair,0.7807,0.2756,0.0,1,0.043515205,0.9463189
coco500/000000013659.jpg,chair,0.7783,0.2742,0.0,1,0.052235648,0.979884
coco500/000000013659.jpg,laptop,0.7484,0.184,0.0,1,-0.007795334,0.08819313
coco500/000000013659.jpg,chair,0.7472,0.2196,0.0,1,-0.007830009,0.10364737
coco500/000000013659.jpg,laptop,0.7424,0.2424,0.0,1,0.021771014,0.865222
coco500/000000013659.jpg,cup,0.7326,0.2223,0.0,1,-0.0075641572,0.1658066
coco500/000000013659.jpg,tv,0.7284,0.2191,0.0,1,-0.006491065,0.19636932
coco500/000000013659.jpg,chair,0.7058,0.2294,0.0,1,0.0054247975,0.28555706
coco500/000000013659.jpg,chair,0.593,0.2347,0.0,1,0.021582589,0.4232634
coco500/000000013659.jpg,chair,0.5414,0.2181,1.0,1,-0.031375438,0.009599842
coco500/000000013659.jpg,keyboard,0.4584,0.205,0.0,0,-0.01729843,0.10156147
coco500/000000013659.jpg,backpack,0.4071,0.2133,0.0,0,-0.0037709177,0.055516973
coco500/000000013659.jpg,bottle,0.3972,0.2365,1.0,0,-0.0004966259,0.24000104
coco500/000000013659.jpg,tv,0.3871,0.208,0.0,1,-0.005833626,0.14655432
coco500/000000013659.jpg,cell phone,0.3766,0.1914,0.0,0,-0.042676747,0.0052820356
coco500/000000013659.jpg,dining table,0.3751,0.194,0.0,1,-0.040582865,0.0031532403
coco500/000000013659.jpg,chair,0.3566,0.1929,0.0,1,-0.019421265,0.016299736
coco500/000000013659.jpg,cup,0.336,0.1805,0.0,1,-0.017884985,0.020231348
coco500/000000013659.jpg,cup,0.3358,0.2123,0.0,1,-0.0054313987,0.0657007
coco500/000000013659.jpg,keyboard,0.3133,0.1885,0.0,0,-0.01560615,0.01203778
coco500/000000013729.jpg,person,0.8848,0.2004,0.0,1,0.013760507,0.26526356
coco500/000000013729.jpg,person,0.8331,0.2061,0.0,1,0.01331991,0.2865859
coco500/000000013729.jpg,person,0.8161,0.202,0.0,1,3.5390258e-05,0.21908335
coco500/000000013729.jpg,bottle,0.7825,0.2238,0.0,1,0.018363386,0.56811583
coco500/000000013729.jpg,bottle,0.7732,0.233,0.0,1,0.029730186,0.68912095
coco500/000000013729.jpg,remote,0.6947,0.165,0.0,1,-0.036665156,0.0041602664
coco500/000000013729.jpg,person,0.6241,0.2012,0.0,1,-0.0057877153,0.057626665
coco500/000000013729.jpg,couch,0.6171,0.1644,0.0,1,-0.028792992,0.011478246
coco500/000000013729.jpg,remote,0.5418,0.1512,0.0,1,-0.019198999,0.018371604
coco500/000000013729.jpg,backpack,0.4369,0.2025,1.0,0,-0.016673505,0.033967804
coco500/000000013729.jpg,dining table,0.4338,0.1658,1.0,1,-0.030123964,0.0030846947
coco500/000000013729.jpg,dining table,0.3613,0.2374,1.0,1,0.029882088,0.8231061
coco500/000000013729.jpg,person,0.3552,0.2091,0.0,1,0.009192109,0.15196668
coco500/000000013729.jpg,remote,0.328,0.1815,0.0,1,-0.007820442,0.02791261
coco500/000000013729.jpg,person,0.3019,0.2058,0.0,1,0.010025576,0.1273199
coco500/000000013774.jpg,person,0.8998,0.2058,0.0,1,-0.0018423498,0.25436804
coco500/000000013923.jpg,couch,0.8306,0.2539,0.0,1,0.03414032,0.9409502
coco500/000000013923.jpg,tv,0.8273,0.2563,0.0,1,0.025340825,0.8679983
coco500/000000013923.jpg,chair,0.7999,0.2712,1.0,1,0.0074092746,0.64224046
coco500/000000013923.jpg,chair,0.7608,0.2515,0.0,1,0.06437503,0.9920712
coco500/000000013923.jpg,chair,0.6694,0.1986,1.0,1,-0.031690106,0.010471828
coco500/000000013923.jpg,chair,0.6491,0.262,0.0,1,0.049485862,0.9779875
coco500/000000013923.jpg,vase,0.6469,0.2334,0.0,1,0.009042174,0.28890038
coco500/000000013923.jpg,dining table,0.6422,0.1855,0.0,1,-0.047749862,0.004161028
coco500/000000013923.jpg,potted plant,0.6256,0.2305,0.0,1,-0.022662371,0.090656124
coco500/000000013923.jpg,vase,0.5319,0.235,0.0,1,0.007981762,0.42579073
coco500/000000013923.jpg,potted plant,0.5178,0.1636,0.0,1,-0.020742953,0.007157863
coco500/000000013923.jpg,potted plant,0.4932,0.2573,0.0,1,0.028802246,0.8962543
coco500/000000013923.jpg,chair,0.4524,0.2285,0.0,1,-0.0065858066,0.094702825
coco500/000000013923.jpg,book,0.4273,0.2047,0.0,0,-0.0036029369,0.086233035
coco500/000000013923.jpg,clock,0.38,0.1914,0.0,0,-0.036906943,0.010751617
coco500/000000013923.jpg,potted plant,0.3461,0.2111,0.0,1,-0.0131879,0.08442401
coco500/000000013923.jpg,clock,0.3409,0.1832,0.0,0,-0.029687867,0.006516675
coco500/000000013923.jpg,bottle,0.3291,0.1951,0.0,1,-0.007095054,0.070124544
coco500/000000013923.jpg,potted plant,0.3121,0.2448,0.0,1,0.013330504,0.49001238
coco500/000000013923.jpg,potted plant,0.3061,0.2411,0.0,1,0.022723138,0.58365667
coco500/000000014007.jpg,cat,0.849,0.2089,0.0,1,0.048478395,0.92278117
coco500/000000014007.jpg,refrigerator,0.6021,0.2627,1.0,1,0.04377407,0.97187346
coco500/000000014007.jpg,oven,0.3132,0.2115,1.0,0,-0.02593866,0.04450637
coco500/000000014038.jpg,refrigerator,0.733,0.1665,1.0,1,-0.021319747,0.00700588
coco500/000000014038.jpg,cell phone,0.6275,0.1799,1.0,1,-0.025360659,0.009177411
coco500/000000014038.jpg,bottle,0.5361,0.2239,0.0,1,0.016117424,0.43919054
coco500/000000014038.jpg,bottle,0.5098,0.2117,0.0,1,0.0031395704,0.35410455
coco500/000000014038.jpg,bed,0.501,0.2211,0.0,1,-0.015353173,0.05072911
coco500/000000014038.jpg,microwave,0.484,0.2236,0.0,1,0.0044332743,0.19615363
coco500/000000014038.jpg,microwave,0.4376,0.2805,0.0,1,-0.0022121072,0.33425263
coco500/000000014038.jpg,potted plant,0.4194,0.2085,0.0,1,0.014286563,0.43094867
coco500/000000014038.jpg,bowl,0.4125,0.186,0.0,0,-0.013839945,0.010857026
coco500/000000014038.jpg,chair,0.3952,0.2126,0.0,1,-0.0052991062,0.03730407
coco500/000000014038.jpg,bottle,0.3552,0.2448,0.0,1,0.0030145943,0.18730944
coco500/000000014038.jpg,book,0.341,0.2152,0.0,1,0.027142063,0.5590213
coco500/000000014038.jpg,remote,0.34,0.1932,0.0,0,-0.0108053535,0.019677125
coco500/000000014038.jpg,book,0.3326,0.2098,0.0,1,0.0019934475,0.11641221
coco500/000000014038.jpg,book,0.3321,0.2275,0.0,1,0.02832584,0.8016069
coco500/000000014038.jpg,book,0.3264,0.2247,0.0,1,0.02939938,0.7672526
coco500/000000014038.jpg,book,0.3126,0.2554,0.0,1,0.032180995,0.8430587
coco500/000000014038.jpg,book,0.309,0.2004,0.0,1,-0.028341502,0.009831121
coco500/000000014038.jpg,book,0.3051,0.2294,0.0,1,0.01850146,0.3852209
coco500/000000014038.jpg,sports ball,0.3033,0.2057,0.0,0,-0.003409028,0.24565946
coco500/000000014038.jpg,potted plant,0.3023,0.2281,0.0,1,0.016121387,0.4281407
coco500/000000014038.jpg,book,0.3005,0.2214,0.0,1,0.025287464,0.65379494
coco500/000000014226.jpg,laptop,0.8515,0.2654,0.0,1,0.03957753,0.96607256
coco500/000000014226.jpg,person,0.7601,0.1681,0.0,1,-0.024539053,0.065681264
coco500/000000014226.jpg,chair,0.5937,0.1475,0.0,1,-0.03492348,0.008550802
coco500/000000014226.jpg,chair,0.5069,0.2137,1.0,1,-0.022877306,0.022048732
coco500/000000014226.jpg,chair,0.397,0.2118,1.0,1,-0.004526973,0.07020397
coco500/000000014226.jpg,tie,0.351,0.2072,0.0,0,-0.00080017745,0.05239018
coco500/000000014226.jpg,dining table,0.3438,0.1763,1.0,1,-0.06991124,0.0008102159
coco500/000000014380.jpg,car,0.6012,0.2157,0.0,1,0.03713438,0.88376945
coco500/000000014439.jpg,person,0.8513,0.196,0.0,1,0.0006470084,0.26160127
coco500/000000014439.jpg,person,0.7928,0.1981,0.0,1,0.011597589,0.28696507
coco500/000000014439.jpg,person,0.7463,0.1826,0.0,1,-0.0073187053,0.11805259
coco500/000000014439.jpg,person,0.7179,0.2122,0.0,1,-0.0049604475,0.12794414
coco500/000000014439.jpg,person,0.6883,0.213,0.0,1,0.019689232,0.4252187
coco500/000000014439.jpg,person,0.6701,0.1821,0.0,1,-0.0024624914,0.18839826
coco500/000000014439.jpg,person,0.6654,0.1733,0.0,1,-0.023075089,0.038146436
coco500/000000014439.jpg,person,0.642,0.1659,0.0,1,-0.008862585,0.10046404
coco500/000000014439.jpg,person,0.6277,0.1886,0.0,1,-0.025127038,0.045012787
coco500/000000014439.jpg,person,0.6252,0.215,0.0,1,0.007662177,0.18436728
coco500/000000014439.jpg,chair,0.5865,0.1801,0.0,1,-0.021088123,0.039633308
coco500/000000014439.jpg,person,0.5779,0.1678,0.0,1,-0.026651084,0.007286696
coco500/000000014439.jpg,chair,0.5441,0.1932,0.0,1,-0.010828286,0.018298825
coco500/000000014439.jpg,person,0.5423,0.1732,0.0,1,0.0033347756,0.079927236
coco500/000000014439.jpg,person,0.5271,0.2089,0.0,1,-0.0041351765,0.15690981
coco500/000000014439.jpg,person,0.5132,0.2084,0.0,1,-0.001899004,0.052333303
coco500/000000014439.jpg,backpack,0.4465,0.1694,0.0,1,-0.027429461,0.008094228
coco500/000000014439.jpg,person,0.4106,0.1866,0.0,1,-0.005692184,0.049543306
coco500/000000014439.jpg,backpack,0.4063,0.1714,0.0,1,-0.028276443,0.011730163
coco500/000000014439.jpg,backpack,0.3939,0.1743,0.0,1,-0.01830636,0.0128107155
coco500/000000014439.jpg,backpack,0.3749,0.2118,0.0,1,-0.0038273185,0.057669226
coco500/000000014439.jpg,backpack,0.3332,0.2234,0.0,1,0.009290725,0.21097182
coco500/000000014439.jpg,person,0.3208,0.1986,0.0,1,-0.0058320463,0.03035136
coco500/000000014439.jpg,person,0.3173,0.1982,0.0,1,0.0025786757,0.079199
coco500/000000014439.jpg,person,0.3164,0.1981,0.0,1,-0.0015134662,0.040602297
coco500/000000014439.jpg,person,0.3121,0.2054,0.0,1,0.0071471334,0.111500025
coco500/000000014439.jpg,backpack,0.3102,0.1735,0.0,1,-0.015950322,0.01056755
coco500/000000014473.jpg,person,0.7803,0.1907,0.0,1,-0.015714139,0.09573581
coco500/000000014473.jpg,person,0.7788,0.1831,0.0,1,-0.04351008,0.006848664
coco500/000000014473.jpg,person,0.7668,0.2076,0.0,1,-0.002463162,0.3321078
coco500/000000014473.jpg,person,0.7651,0.1769,0.0,1,-0.008592889,0.11261744
coco500/000000014473.jpg,person,0.764,0.1819,0.0,1,-0.00579381,0.1620683
coco500/000000014473.jpg,person,0.7573,0.1967,0.0,1,0.0019503385,0.34048027
coco500/000000014473.jpg,person,0.7372,0.1951,0.0,1,-0.006511688,0.24710624
coco500/000000014831.jpg,cat,0.7544,0.2338,1.0,1,0.0318332,0.8044806
coco500/000000014831.jpg,bed,0.349,0.1917,1.0,1,-0.04153222,0.0065744766
coco500/000000015079.jpg,knife,0.657,0.25,0.0,1,-0.015809715,0.090978056
coco500/000000015079.jpg,sandwich,0.5534,0.2352,0.0,1,0.058132112,0.9909452
coco500/000000015079.jpg,sandwich,0.5292,0.2505,0.0,1,0.051290333,0.9804521
coco500/000000015079.jpg,dining table,0.3178,0.1675,1.0,0,-0.08634651,0.00017617826
coco500/000000015254.jpg,bowl,0.6179,0.1724,0.0,1,-0.0011293143,0.18289724
coco500/000000015254.jpg,bowl,0.5937,0.1975,1.0,1,-0.00065654516,0.29054615
coco500/000000015254.jpg,bowl,0.5719,0.1958,0.0,1,-0.012714505,0.06460898
coco500/000000015254.jpg,bowl,0.5331,0.1705,0.0,1,-0.124423265,3.8361623e-06
coco500/000000015254.jpg,spoon,0.4573,0.2095,0.0,1,-0.014845863,0.038029306
coco500/000000015254.jpg,car,0.4267,0.1836,0.0,0,-0.102995604,3.3268912e-05
coco500/000000015254.jpg,dining table,0.4108,0.1559,1.0,0,-0.012964204,0.09721967
coco500/000000015254.jpg,car,0.4096,0.1974,0.0,0,-0.09018785,0.000104318875
coco500/000000015254.jpg,car,0.378,0.1993,0.0,0,-0.081467286,0.00021596203
coco500/000000015254.jpg,car,0.345,0.1862,0.0,0,-0.094564185,7.7034914e-05
coco500/000000015254.jpg,car,0.3433,0.1858,0.0,0,-0.043275222,0.0032760513
coco500/000000015254.jpg,spoon,0.3127,0.2054,0.0,1,-0.005189568,0.03893596
coco500/000000015278.jpg,broccoli,0.4479,0.2457,0.0,1,0.06413868,0.9900153
coco500/000000015278.jpg,sandwich,0.4372,0.1937,1.0,0,-0.022770137,0.03197849
coco500/000000015278.jpg,broccoli,0.4117,0.2673,1.0,1,0.061672553,0.97989136
coco500/000000015278.jpg,broccoli,0.3946,0.2598,0.0,1,0.07575464,0.9967739
coco500/000000015278.jpg,broccoli,0.3682,0.2585,1.0,1,0.06647465,0.9894036
coco500/000000015278.jpg,broccoli,0.3681,0.2433,1.0,1,0.070495114,0.99700063
coco500/000000015278.jpg,broccoli,0.359,0.2441,0.0,1,0.062009662,0.98945343
coco500/000000015278.jpg,broccoli,0.3367,0.2285,0.0,1,0.037866175,0.9342495
coco500/000000015278.jpg,broccoli,0.3359,0.2336,0.0,1,0.048875853,0.9553106
coco500/000000015278.jpg,broccoli,0.3252,0.2258,0.0,1,0.022909388,0.59290165
coco500/000000015335.jpg,person,0.837,0.1846,1.0,1,-0.00640212,0.041336257
coco500/000000015335.jpg,person,0.7064,0.1937,0.0,1,-0.012709409,0.028003229
coco500/000000015335.jpg,person,0.6899,0.1923,0.0,1,-0.012323946,0.026789615
coco500/000000015335.jpg,cup,0.5386,0.2103,1.0,1,-0.0027181357,0.056334157
coco500/000000015335.jpg,person,0.4925,0.1819,0.0,1,-0.002982393,0.07616171
coco500/000000015335.jpg,person,0.4915,0.2128,0.0,1,0.0142992735,0.31782305
coco500/000000015335.jpg,person,0.4818,0.2085,0.0,1,-0.018183053,0.021142056
coco500/000000015335.jpg,person,0.4379,0.2229,0.0,1,0.014193594,0.42073303
coco500/000000015335.jpg,person,0.4144,0.2081,1.0,1,0.025974736,0.61132896
coco500/000000015335.jpg,person,0.4087,0.2122,0.0,1,-0.0039213896,0.08295333
coco500/000000015335.jpg,dining table,0.317,0.1895,1.0,0,-0.031148732,0.0039032248
coco500/000000015338.jpg,bus,0.8719,0.2615,0.0,1,0.05787167,0.99036014
coco500/000000015338.jpg,bus,0.8624,0.2549,0.0,1,0.06220348,0.99252456
coco500/000000015338.jpg,car,0.6867,0.2422,0.0,1,0.027299404,0.70555913
coco500/000000015338.jpg,truck,0.5182,0.2025,0.0,1,-0.011354327,0.058719497
coco500/000000015338.jpg,truck,0.4405,0.2223,1.0,1,-0.0036217868,0.22983564
coco500/000000015440.jpg,bus,0.6759,0.1794,0.0,1,-0.037274644,0.0046718013
coco500/000000015440.jpg,car,0.4241,0.1912,0.0,0,-0.008305922,0.028389221
coco500/000000015440.jpg,person,0.325,0.2087,0.0,0,0.002090603,0.08811627
coco500/000000015497.jpg,mouse,0.8556,0.2585,0.0,1,-0.008304805,0.27826485
coco500/000000015497.jpg,cat,0.8374,0.2195,0.0,1,0.028413609,0.8583125
coco500/000000015517.jpg,bus,0.8015,0.245,0.0,1,0.048098326,0.9645574
coco500/000000015517.jpg,bus,0.798,0.2568,1.0,1,0.05626984,0.97811913
coco500/000000015517.jpg,bus,0.6741,0.2413,0.0,1,0.05157426,0.9759158
coco500/000000015517.jpg,bus,0.662,0.2598,0.0,1,0.062092543,0.9894643
coco500/000000015517.jpg,bus,0.6383,0.2306,0.0,1,0.027634338,0.884368
coco500/000000015517.jpg,bus,0.608,0.2455,0.0,1,0.052132025,0.9748556
coco500/000000015517.jpg,bus,0.5869,0.1599,0.0,1,-0.023974776,0.005948797
coco500/000000015517.jpg,bus,0.5587,0.2113,0.0,1,-0.003130272,0.07094658
coco500/000000015517.jpg,bus,0.4915,0.2054,0.0,1,-0.025161669,0.02244404
coco500/000000015517.jpg,bus,0.4776,0.2476,0.0,1,0.04556024,0.94494814
coco500/000000015517.jpg,bus,0.4648,0.1731,0.0,1,-0.03915824,0.0037930072
coco500/000000015517.jpg,bus,0.4024,0.2307,0.0,1,0.039425135,0.90439427
coco500/000000015517.jpg,bus,0.3986,0.2018,0.0,1,-0.0030036569,0.0492899
coco500/000000015517.jpg,bus,0.3857,0.1807,0.0,1,-0.008455873,0.03133718
coco500/000000015517.jpg,bus,0.3335,0.2001,0.0,1,0.0029402971,0.10271243
coco500/000000015517.jpg,bus,0.3334,0.2469,0.0,1,0.025464147,0.6803359
coco500/000000015517.jpg,person,0.3272,0.2035,0.0,0,-0.03329274,0.017588641
coco500/000000015597.jpg,person,0.8143,0.1605,0.0,1,-0.022923082,0.060557004
coco500/000000015597.jpg,bicycle,0.4998,0.1912,0.0,1,-0.042738438,0.0035489623
coco500/000000015660.jpg,person,0.7454,0.1912,0.0,1,0.007831231,0.19334367
coco500/000000015751.jpg,bird,0.6001,0.2046,0.0,1,-0.018587738,0.01498988
coco500/000000015751.jpg,bird,0.5199,0.1718,0.0,1,-0.014731288,0.051554177
coco500/000000015751.jpg,bird,0.4934,0.2107,0.0,1,-0.023189574,0.029156066
coco500/000000015751.jpg,bird,0.4733,0.2262,1.0,1,-0.0014807582,0.25536188
coco500/000000015751.jpg,bench,0.3154,0.1807,1.0,0,-0.05824469,0.0013750466
coco500/000000015956.jpg,person,0.7926,0.2057,0.0,1,0.015319347,0.31931683
coco500/000000015956.jpg,clock,0.5304,0.2048,0.0,1,-0.003405124,0.16964176
coco500/000000015956.jpg,clock,0.4081,0.2029,0.0,1,-0.026797056,0.031012936
coco500/000000015956.jpg,chair,0.3815,0.2651,0.0,0,0.03637199,0.93737966
coco500/000000015956.jpg,bottle,0.35,0.2349,0.0,0,0.01214987,0.2359609
coco500/000000015956.jpg,vase,0.3329,0.2412,0.0,0,0.003547579,0.39930826
coco500/000000015956.jpg,chair,0.3068,0.233,0.0,0,0.014568299,0.3154339
coco500/000000016228.jpg,person,0.7526,0.1882,0.0,1,-0.021042466,0.053711448
coco500/000000016228.jpg,bench,0.7044,0.2783,0.0,1,0.042850256,0.9804022
coco500/000000016228.jpg,umbrella,0.5391,0.2196,0.0,1,0.018499926,0.3192712
coco500/000000016228.jpg,person,0.534,0.2129,0.0,1,0.021414325,0.34051442
coco500/000000016228.jpg,person,0.5131,0.2003,0.0,1,-0.0157841,0.033337574
coco500/000000016228.jpg,person,0.4944,0.207,0.0,1,0.0005464703,0.07313392
coco500/000000016228.jpg,person,0.4868,0.1813,0.0,1,-0.0065517128,0.03067821
coco500/000000016228.jpg,person,0.4855,0.1926,0.0,1,0.016127095,0.26179564
coco500/000000016228.jpg,person,0.484,0.1896,0.0,1,0.01587163,0.31692576
coco500/000000016228.jpg,person,0.4797,0.1936,0.0,1,0.006273523,0.14085075
coco500/000000016228.jpg,bench,0.4739,0.219,0.0,1,0.0026979148,0.0916973
coco500/000000016228.jpg,umbrella,0.4403,0.1904,0.0,1,-0.01533398,0.028512161
coco500/000000016228.jpg,person,0.4375,0.2019,0.0,1,0.00682655,0.1195077
coco500/000000016228.jpg,tie,0.427,0.2152,0.0,1,0.01873207,0.48277563
coco500/000000016228.jpg,umbrella,0.4096,0.2086,0.0,1,-0.032055616,0.009148739
coco500/000000016228.jpg,person,0.4088,0.1681,0.0,1,-0.029397294,0.012958116
coco500/000000016228.jpg,umbrella,0.4085,0.1984,0.0,1,-0.008647293,0.05107881
coco500/000000016228.jpg,person,0.4017,0.205,0.0,1,0.0076340735,0.16872643
coco500/000000016228.jpg,person,0.4006,0.2028,0.0,1,-0.0055649877,0.06783129
coco500/000000016228.jpg,umbrella,0.3918,0.1924,0.0,1,-0.010585338,0.036411706
coco500/000000016228.jpg,person,0.3908,0.1969,0.0,1,-0.019631222,0.023632634
coco500/000000016228.jpg,truck,0.386,0.1578,0.0,0,-0.024285272,0.0518471
coco500/000000016228.jpg,person,0.3837,0.188,0.0,1,0.0073993504,0.17502384
coco500/000000016228.jpg,person,0.3771,0.198,0.0,1,-0.02110143,0.055464093
coco500/000000016228.jpg,person,0.3755,0.1895,0.0,1,-0.005329162,0.05398159
coco500/000000016228.jpg,person,0.3602,0.1918,0.0,1,0.005199969,0.18253267
coco500/000000016228.jpg,person,0.3587,0.1813,0.0,1,-0.0065517128,0.030678213
coco500/000000016228.jpg,person,0.3492,0.1968,0.0,1,0.00076021254,0.06866484
coco500/000000016228.jpg,bench,0.3424,0.2368,0.0,1,0.010303348,0.35041815
coco500/000000016228.jpg,person,0.3368,0.1968,0.0,1,0.0025255382,0.11335815
coco500/000000016228.jpg,umbrella,0.3367,0.1714,0.0,1,-0.035786897,0.0061022993
coco500/000000016228.jpg,tie,0.3144,0.1932,0.0,1,-0.025049552,0.013326164
coco500/000000016228.jpg,person,0.3128,0.2103,0.0,1,0.007923409,0.09865072
coco500/000000016249.jpg,person,0.9067,0.1809,0.0,1,-0.015326709,0.096342444
coco500/000000016249.jpg,person,0.881,0.2085,0.0,1,0.012619525,0.50531834
coco500/000000016249.jpg,person,0.871,0.1838,0.0,1,-0.058206767,0.0029103535
coco500/000000016249.jpg,person,0.8289,0.2168,1.0,1,0.0077486485,0.2726178
coco500/000000016249.jpg,person,0.6118,0.2,1.0,1,-0.0040576756,0.08645583
coco500/000000016249.jpg,bench,0.492,0.2382,0.0,1,-0.006939158,0.25719935
coco500/000000016249.jpg,handbag,0.4399,0.1852,0.0,0,-0.036582038,0.004612917
coco500/000000016249.jpg,chair,0.4394,0.2262,0.0,1,0.0282128,0.695884
coco500/000000016249.jpg,chair,0.3874,0.2031,0.0,1,-0.0020890534,0.08700922
coco500/000000016249.jpg,bench,0.3781,0.2123,0.0,1,-0.021174997,0.0632239
coco500/000000016249.jpg,bench,0.3612,0.1686,0.0,1,-0.031043217,0.005511751
coco500/000000016249.jpg,chair,0.3461,0.2529,0.0,1,0.011843339,0.46842024
coco500/000000016249.jpg,bench,0.3015,0.1743,0.0,1,-0.025223017,0.01694235
coco500/000000016439.jpg,laptop,0.8157,0.2688,0.0,1,0.060794264,0.9923821
coco500/000000016439.jpg,wine glass,0.6366,0.2563,0.0,1,-0.0031029284,0.39234683
coco500/000000016439.jpg,cell phone,0.4121,0.2086,0.0,0,-0.030811176,0.015727872
coco500/000000016439.jpg,keyboard,0.4048,0.2629,0.0,0,0.015439108,0.7364874
coco500/000000016451.jpg,person,0.6664,0.1798,0.0,1,-0.0032025576,0.0746771
coco500/000000016451.jpg,chair,0.6383,0.1809,0.0,1,-0.01725185,0.01748416
coco500/000000016451.jpg,umbrella,0.6146,0.2607,0.0,1,0.038851127,0.92371136
coco500/000000016451.jpg,chair,0.6095,0.2455,0.0,1,0.008648306,0.5691082
coco500/000000016451.jpg,chair,0.5504,0.2192,0.0,1,0.0030335933,0.13969266
coco500/000000016451.jpg,handbag,0.3684,0.2357,1.0,1,0.0061617494,0.46116027
coco500/000000016451.jpg,handbag,0.3408,0.2554,0.0,1,0.0007366538,0.502321
coco500/000000016598.jpg,person,0.8842,0.1631,1.0,1,-0.039884403,0.017762193
coco500/000000016598.jpg,cell phone,0.778,0.2465,0.0,1,0.026393607,0.6983129
coco500/000000016598.jpg,tie,0.5483,0.2222,0.0,1,0.0089755505,0.18009496
coco500/000000016958.jpg,chair,0.7979,0.2489,1.0,1,0.035240546,0.90920925
coco500/000000016958.jpg,chair,0.7858,0.2734,0.0,1,0.053528503,0.97633684
coco500/000000016958.jpg,chair,0.7435,0.2812,0.0,1,0.046577096,0.9757154
coco500/000000016958.jpg,vase,0.593,0.2666,0.0,1,0.035885602,0.93193614
coco500/000000016958.jpg,book,0.5627,0.2396,0.0,1,0.032592505,0.8584058
coco500/000000016958.jpg,vase,0.5374,0.2576,0.0,1,0.030920804,0.87260675
